Rank,Symbol,Momentum,Volatility,Score
1,CIPLA,0.421041,0.01695,24.8401
2,MINDTREE,0.384231,0.01727,22.2484
3,LUPIN,0.323179,0.014599,22.1375
4,CYIENT,0.422582,0.020486,20.628
5,SUNDARMFIN,0.339089,0.016698,20.3073
6,MRF,0.38291,0.021546,17.7715
7,OFSS,0.289785,0.016309,17.7685
8,GFLLIMITED,0.414764,0.024446,16.9667
9,TORNTPHARM,0.236775,0.014404,16.4378
10,DRREDDY,0.202388,0.012385,16.341
11,KOTAKBANK,0.219433,0.013786,15.9176
12,SHOPERSTOP,0.419529,0.026399,15.8919
13,BRITANNIA,0.347707,0.021986,15.8147
14,EMAMILTD,0.324306,0.020548,15.783
15,HINDUNILVR,0.175181,0.011322,15.4725
16,BHARATFORG,0.335295,0.021776,15.3977
17,GLENMARK,0.324447,0.021735,14.9273
18,GILLETTE,0.22813,0.015484,14.7335
19,EICHERMOT,0.395244,0.027471,14.3879
20,BHARTIARTL,0.218549,0.015273,14.3099
