Rank,Symbol,Momentum,Volatility,Score
1,JSWDULUX,0.384677,0.013909,27.6564
2,GUJENERGY,0.450472,0.017163,26.2471
3,KARURVYSYA,0.330957,0.013376,24.7427
4,GFLLIMITED,0.587631,0.024038,24.4461
5,SKFINDIA,0.248332,0.010393,23.894
6,IIFL,0.522252,0.02331,22.4048
7,SUNDARMFIN,0.313392,0.015105,20.7472
8,ALKEM,0.32343,0.016669,19.4028
9,RAJESHEXPO,0.226744,0.011911,19.0358
10,BAJAJFINSV,0.357221,0.018844,18.9565
11,CENTURYTEX,0.299624,0.016532,18.1236
12,HDFCBANK,0.164756,0.009288,17.7394
13,JINDALSTEL,0.56129,0.032227,17.4169
14,SUPREMEIND,0.255126,0.015042,16.9614
15,HDFC,0.205731,0.01226,16.781
16,EDELWEISS,0.439525,0.026295,16.715
17,WHIRLPOOL,0.326781,0.019855,16.4585
18,HAVELLS,0.249162,0.015171,16.4237
19,CROMPTON,0.342097,0.021027,16.2691
20,JUBLFOOD,0.32999,0.020397,16.1781
