Rank,Symbol,Momentum,Volatility,Score
1,MINDTREE,0.435301,0.01878,23.1795
2,INFY,0.220775,0.009591,23.0197
3,MPHASIS,0.459576,0.020245,22.7009
4,TECHM,0.329702,0.017725,18.6014
5,BAJAJFINSV,0.273391,0.016035,17.0494
6,HAVELLS,0.229928,0.013815,16.6431
7,APOLLOHOSP,0.426241,0.025634,16.628
8,SRF,0.267851,0.017561,15.253
9,ALKEM,0.212471,0.013976,15.2022
10,JSWENERGY,0.495184,0.033025,14.9944
11,TATACONSUM,0.176346,0.012039,14.6476
12,SCHAEFFLER,0.329329,0.022665,14.5302
13,HCLTECH,0.200867,0.01399,14.3576
14,LTM,0.252364,0.017903,14.0962
15,LTTS,0.395569,0.028339,13.9583
16,IPCALAB,0.25826,0.018768,13.7609
17,AUBANK,0.303713,0.022085,13.7517
18,PERSISTENT,0.276214,0.020442,13.5119
19,COFORGE,0.279953,0.020914,13.3856
20,DMART,0.150023,0.011257,13.3271
