Rank,Symbol,Momentum,Volatility,Score
1,HONAUT,0.432833,0.019672,22.0021
2,ADANIENT,0.022644,0.00104,21.7737
3,IDFCFIRSTB,0.639519,0.030098,21.2476
4,ADANIENSOL,0.728032,0.03521,20.677
5,TMPV,0.811206,0.039502,20.5358
6,BAJAJHLDNG,0.192424,0.009636,19.9695
7,SOLARINDS,0.256066,0.012985,19.7203
8,GRASIM,0.364921,0.019293,18.9147
9,ADANIPORTS,0.419687,0.022884,18.3398
10,MFSL,0.340719,0.019482,17.4889
11,CONCOR,0.390296,0.024472,15.9486
12,ASTRAL,0.407655,0.025739,15.8379
13,SBIN,0.45201,0.028813,15.6879
14,MPHASIS,0.325937,0.022025,14.7985
15,MOTHERSON,0.422878,0.029354,14.4062
16,SHRIRAMCIT,0.503466,0.035631,14.1299
17,SUNDRMFAST,0.310037,0.021986,14.1014
18,GUJENERGY,0.407168,0.029174,13.9563
19,UNOMINDA,0.406315,0.03002,13.5348
20,BANKINDIA,0.633431,0.047805,13.2502
