Rank,Symbol,Momentum,Volatility,Score
1,OIL,0.248145,0.023447,10.5831
2,ITC,0.132979,0.012658,10.5055
3,PERSISTENT,0.197019,0.021786,9.0434
4,ZFCVINDIA,0.095741,0.01077,8.8897
5,ZYDUSLIFE,0.142216,0.016068,8.8507
6,CGPOWER,0.159334,0.019446,8.1937
7,LINDEINDIA,0.156577,0.019223,8.1455
8,KPRMILL,0.134941,0.017833,7.5668
9,CRISIL,0.09439,0.012986,7.2685
10,ONGC,0.097792,0.013592,7.1947
11,SUPREMEIND,0.142709,0.02041,6.9922
12,PAYTM,0.233471,0.037479,6.2293
13,CUMMINSIND,0.101906,0.017885,5.6977
14,POLYCAB,0.103332,0.018271,5.6554
15,BAJAJ-AUTO,0.070995,0.012977,5.471
16,SIEMENS,0.08456,0.015593,5.4229
17,SUNDRMFAST,0.080648,0.014961,5.3906
18,INDIAMART,0.085715,0.015912,5.3868
19,APLAPOLLO,0.120205,0.022564,5.3274
20,ALKEM,0.052412,0.009884,5.3025
