Rank,Symbol,Momentum,Volatility,Score
1,TTML,0.576087,0.045923,12.5447
2,HINDPETRO,1.411348,0.11672,12.0917
3,BAJAJFINSV,0.495656,0.044811,11.0611
4,INDIACEM,0.530364,0.049435,10.7284
5,HINDZINC,0.521106,0.04883,10.6718
6,AMBUJACEM,0.544543,0.05446,9.999
7,GODREJCP,0.301626,0.031962,9.437
8,PFC,0.340458,0.038239,8.9034
9,BEL,0.292035,0.034173,8.5457
10,BPCL,0.552632,0.064843,8.5226
11,GLAXO,0.173849,0.021334,8.1488
12,NTPC,0.31008,0.0392,7.9102
13,ANDHRABANK,0.318396,0.041352,7.6997
14,IVRCLINFRA,0.747955,0.098278,7.6106
15,SANOFI,0.205344,0.028724,7.1488
16,GVKPIL,0.577586,0.081394,7.0962
17,GRASIM,0.314888,0.044488,7.078
18,PIDILITIND,0.297604,0.042183,7.0551
19,CESC,0.344071,0.049463,6.9561
20,IOC,0.227054,0.033354,6.8074
