Rank,Symbol,Momentum,Volatility,Score
1,APLAPOLLO,0.271909,0.014155,19.2088
2,ASHOKLEY,0.314539,0.017146,18.3445
3,SBIN,0.274643,0.016018,17.1463
4,BHARATFORG,0.301691,0.018643,16.1824
5,UNIONBANK,0.313891,0.019989,15.7035
6,SHRIRAMFIN,0.256802,0.018057,14.2221
7,TATASTEEL,0.250992,0.018245,13.757
8,SUPREMEIND,0.218416,0.016452,13.2759
9,JINDALSTEL,0.201106,0.016913,11.8909
10,VEDL,0.287649,0.024644,11.6723
11,NTPC,0.163825,0.01409,11.6271
12,ULTRACEMCO,0.131102,0.011349,11.5513
13,MAHABANK,0.212185,0.018671,11.3647
14,INDIANB,0.25567,0.023089,11.0731
15,PFC,0.20216,0.018438,10.9645
16,TORNTPHARM,0.133877,0.012393,10.8026
17,SAIL,0.209511,0.019974,10.4893
18,BANKINDIA,0.23707,0.02277,10.4115
19,TORNTPOWER,0.197786,0.020603,9.5996
20,TITAN,0.111293,0.011834,9.4045
