Rank,Symbol,Momentum,Volatility,Score
1,RAJESHEXPO,0.183485,0.008938,20.5277
2,PEL,0.460581,0.02277,20.2271
3,HDFCBANK,0.152619,0.008569,17.8114
4,TVSMOTOR,0.223621,0.0142,15.7475
5,LICHSGFIN,0.215012,0.013821,15.5573
6,VAKRANGEE,0.128768,0.008321,15.475
7,MOTHERSON,0.232709,0.01531,15.1994
8,MOTILALOFS,0.404404,0.026828,15.0737
9,PRESTIGE,0.397565,0.026651,14.9174
10,KARURVYSYA,0.214727,0.014567,14.7402
11,VOLTAS,0.294973,0.020126,14.6562
12,QUESS,0.248944,0.017062,14.5906
13,EIHOTEL,0.283656,0.019523,14.5291
14,KOTAKBANK,0.154159,0.010656,14.4662
15,UPL,0.192992,0.013725,14.0618
16,3MINDIA,0.270988,0.019908,13.6119
17,KAJARIACER,0.235289,0.017488,13.454
18,CANBK,0.264267,0.019934,13.2571
19,MRPL,0.321042,0.024224,13.2531
20,INDIGO,0.246191,0.018745,13.1336
