Rank,Symbol,Momentum,Volatility,Score
1,ULTRACEMCO,0.257774,0.010721,24.0429
2,GRASIM,0.261202,0.011411,22.8913
3,TECHM,0.37577,0.017427,21.5622
4,SHREECEM,0.329682,0.015507,21.2604
5,63MOONS,0.379632,0.019174,19.7991
6,M&MFIN,0.339403,0.018669,18.18
7,ZEEL,0.351391,0.019691,17.8456
8,BAJAJ-AUTO,0.266461,0.015233,17.4919
9,MOTHERSON,0.315681,0.018959,16.6506
10,M&M,0.221155,0.013449,16.4437
11,PIDILITIND,0.267835,0.017219,15.5546
12,HCLTECH,0.206162,0.013696,15.0522
13,HINDUNILVR,0.228977,0.015255,15.0095
14,ACC,0.168747,0.011443,14.7472
15,UNITDSPR,0.543078,0.037207,14.5963
16,WOCKPHARMA,0.436543,0.030079,14.5134
17,IPCALAB,0.28653,0.020088,14.2634
18,APOLLOHOSP,0.180102,0.012697,14.1849
19,MUTHOOTFIN,0.368984,0.026463,13.9435
20,OFSS,0.209012,0.015613,13.3873
