Rank,Symbol,Momentum,Volatility,Score
1,NATIONALUM,0.462598,0.037908,12.2031
2,TATAELXSI,0.306326,0.025647,11.9438
3,ADANIPOWER,0.384462,0.032461,11.8436
4,COROMANDEL,0.287354,0.025563,11.2412
5,CESC,0.174909,0.015677,11.157
6,ADANIENT,0.000946,9.3e-05,10.1361
7,VTL,0.112961,0.011774,9.5937
8,VAKRANGEE,0.166188,0.017614,9.4351
9,SAIL,0.19358,0.022152,8.7386
10,BEL,0.162968,0.018865,8.6384
11,SUZLON,0.202749,0.023904,8.482
12,WIPRO,0.084277,0.010382,8.1177
13,TORNTPOWER,0.140428,0.01759,7.9835
14,HONAUT,0.082401,0.010757,7.6599
15,HCLTECH,0.121974,0.016032,7.6081
16,NTPC,0.117996,0.015924,7.4098
17,GODREJIND,0.12324,0.016777,7.3457
18,BIOCON,0.133383,0.018245,7.3105
19,IOC,0.153102,0.021232,7.211
20,HINDZINC,0.181582,0.025213,7.2019
