Rank,Symbol,Momentum,Volatility,Score
1,BLUEDART,0.19845,0.01568,12.6562
2,TCS,0.143062,0.011344,12.6107
3,ASIANPAINT,0.143485,0.012523,11.4579
4,SUNPHARMA,0.133403,0.011879,11.2299
5,CONCOR,0.135215,0.012186,11.0959
6,PIDILITIND,0.203011,0.019588,10.364
7,GSKCONS,0.109542,0.01068,10.2567
8,WOCKPHARMA,0.198627,0.019863,9.9996
9,KANSAINER,0.127127,0.01292,9.8395
10,BERGEPAINT,0.235127,0.026207,8.972
11,SANOFI,0.126882,0.015121,8.3908
12,LUPIN,0.075953,0.010152,7.4813
13,DABUR,0.098335,0.013661,7.1984
14,ITC,0.076761,0.010807,7.1026
15,HCLTECH,0.120028,0.017029,7.0485
16,BRITANNIA,0.076648,0.013071,5.8639
17,GMRAIRPORT,0.1325,0.028451,4.6571
18,RAMCOCEM,0.081405,0.017756,4.5846
19,IGL,0.075,0.016548,4.5322
20,PEL,0.067053,0.01523,4.4028
