Rank,Symbol,Momentum,Volatility,Score
1,ESSAROIL,4.138474,0.089407,46.2882
2,GODREJIND,1.420642,0.035988,39.4754
3,JINDALSTEL,2.012841,0.066449,30.2914
4,NLCINDIA,1.440302,0.054391,26.4805
5,LITL,0.920637,0.047721,19.2922
6,PUNJLLOYD,0.734974,0.03891,18.8892
7,MRF,1.001382,0.05376,18.627
8,PATELENG,0.534872,0.031877,16.7791
9,JPASSOCIAT,0.715196,0.044378,16.1161
10,GOLDTECH,0.450489,0.028203,15.9728
11,EIHOTEL,0.387539,0.025251,15.3476
12,INDUSINDBK,0.796386,0.053206,14.968
13,DREDGECORP,0.748853,0.051117,14.6497
14,VOLTAS,0.535455,0.037902,14.1275
15,MRPL,0.958509,0.067935,14.1093
16,LT,0.476598,0.033909,14.0552
17,TATAINVEST,0.178882,0.012928,13.8372
18,TORNTPOWER,0.704246,0.051696,13.6228
19,ABAN,0.428417,0.032099,13.3466
20,VIDEOIND,0.67201,0.050537,13.2974
