Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,1.322718,0.028592,46.2614
2,JUBLPHARMA,1.46534,0.054617,26.8296
3,AUROPHARMA,1.443508,0.059604,24.2184
4,HEG,1.321126,0.055811,23.6716
5,IDEA,2.238806,0.097168,23.0405
6,SYNGENE,0.605966,0.028733,21.0894
7,GLENMARK,1.106243,0.053002,20.8718
8,BAYERCROP,0.756787,0.037443,20.2115
9,CIPLA,0.703404,0.035914,19.5856
10,GICRE,0.795918,0.042391,18.7756
11,GRAPHITE,0.87735,0.048161,18.2169
12,ISEC,0.901699,0.052227,17.265
13,AMARAJABAT,0.742733,0.04362,17.0275
14,MUTHOOTFIN,0.88673,0.053239,16.6557
15,KRBL,1.151934,0.069839,16.4941
16,LUPIN,0.567629,0.035832,15.8416
17,PIIND,0.614425,0.038835,15.8214
18,M&M,0.754833,0.049805,15.1559
19,OFSS,0.624015,0.042101,14.8217
20,VEDL,1.060914,0.072393,14.655
