Rank,Symbol,Momentum,Volatility,Score
1,KOTAKBANK,0.163836,0.010899,15.0322
2,GLAXO,0.172049,0.011823,14.5524
3,BRITANNIA,0.15159,0.011446,13.2438
4,BAJFINANCE,0.204188,0.017757,11.4988
5,PFIZER,0.19151,0.017305,11.0669
6,INFY,0.153904,0.014444,10.6549
7,HINDUNILVR,0.128559,0.012108,10.6176
8,TCS,0.158046,0.015759,10.0291
9,VBL,0.157693,0.018399,8.5707
10,DABUR,0.092368,0.010806,8.5476
11,HDFCBANK,0.08739,0.010232,8.5405
12,LUPIN,0.143544,0.017574,8.1682
13,M&M,0.119466,0.014889,8.0241
14,MPHASIS,0.2246,0.028257,7.9484
15,GODREJCP,0.098544,0.013362,7.3747
16,BATAINDIA,0.118646,0.016101,7.3689
17,LTM,0.200589,0.027554,7.2799
18,JUBLFOOD,0.118759,0.017193,6.9072
19,PAGEIND,0.125739,0.018476,6.8054
20,ASIANPAINT,0.085365,0.012588,6.7812
