Rank,Symbol,Momentum,Volatility,Score
1,TATACOMM,0.956385,0.034044,28.0925
2,JSWSTEEL,0.530734,0.0195,27.2165
3,DHANI,0.970522,0.03633,26.7139
4,JINDALSTEL,0.665603,0.027163,24.5042
5,TATACONSUM,0.461549,0.020537,22.4743
6,EDELWEISS,0.709932,0.032175,22.0648
7,BEL,0.583864,0.027905,20.9232
8,EMAMILTD,0.82487,0.040864,20.1859
9,SUNDRMFAST,0.476708,0.024607,19.3728
10,COFORGE,0.465637,0.024377,19.1019
11,MINDTREE,0.2786,0.015203,18.3252
12,HAL,0.820768,0.045295,18.1206
13,TVSMOTOR,0.354756,0.019698,18.0099
14,TATASTEEL,0.381447,0.021625,17.6389
15,AUBANK,0.566296,0.032767,17.2827
16,ZFCVINDIA,0.021054,0.001222,17.2249
17,RELIANCE,0.363692,0.021691,16.7672
18,TATAPOWER,0.490291,0.029693,16.5119
19,ATUL,0.274436,0.016694,16.4392
20,SBICARD,0.367905,0.022691,16.214
