Rank,Symbol,Momentum,Volatility,Score
1,RAJESHEXPO,0.205355,0.012773,16.0768
2,IGL,0.29806,0.019393,15.3697
3,OIL,0.247223,0.017283,14.304
4,BRITANNIA,0.141361,0.010406,13.5847
5,BAJAJHLDNG,0.256182,0.019044,13.4524
6,HONAUT,0.304988,0.023308,13.0853
7,LTF,0.298071,0.023413,12.7311
8,EDELWEISS,0.367295,0.029379,12.5021
9,PCJEWELLER,0.307768,0.024933,12.3437
10,BATAINDIA,0.204942,0.017005,12.0519
11,BHARATFIN,0.226702,0.018971,11.9498
12,FRETAIL,0.336803,0.028375,11.8695
13,GODREJPROP,0.214601,0.019582,10.9588
14,TECHM,0.154001,0.014113,10.9121
15,GILLETTE,0.094737,0.008849,10.7056
16,MOTILALOFS,0.193692,0.021115,9.1733
17,TATASTEEL,0.142419,0.016215,8.7834
18,BAJFINANCE,0.194805,0.022229,8.7634
19,HDFCBANK,0.067009,0.007878,8.5057
20,TVSMOTOR,0.145385,0.017512,8.3021
