Rank,Symbol,Momentum,Volatility,Score
1,VAKRANGEE,0.304092,0.016894,17.9995
2,IDFCFIRSTB,0.313177,0.019965,15.6864
3,MRF,0.332971,0.025361,13.1291
4,ONGC,0.140257,0.017532,8.0
5,GAIL,0.12723,0.016067,7.919
6,VEDL,0.239562,0.030904,7.7517
7,PNB,0.217631,0.029487,7.3805
8,HINDPETRO,0.143665,0.020264,7.0895
9,WELSPUNIND,0.329046,0.050273,6.5452
10,BAJAJHLDNG,0.122987,0.020327,6.0504
11,DRREDDY,0.084692,0.014129,5.994
12,SYNGENE,0.14031,0.023892,5.8728
13,CAIRN,0.139722,0.023851,5.858
14,TATACOMM,0.149657,0.026694,5.6064
15,SBIN,0.102874,0.020157,5.1036
16,CANBK,0.126336,0.02511,5.0313
17,RECLTD,0.106364,0.022884,4.6479
18,BALKRISIND,0.139742,0.030289,4.6136
19,BPCL,0.07851,0.017268,4.5467
20,OIL,0.049644,0.011272,4.404
