Rank,Symbol,Momentum,Volatility,Score
1,HONAUT,0.161832,0.014156,11.4324
2,3MINDIA,0.335445,0.029387,11.4149
3,ZFCVINDIA,0.296663,0.027268,10.8795
4,MINDTREE,0.230926,0.022155,10.4232
5,SANOFI,0.191165,0.019726,9.691
6,TECHM,0.165921,0.018793,8.8291
7,ASHOKLEY,0.21707,0.025365,8.5578
8,PFIZER,0.203375,0.025077,8.11
9,SUNTV,0.323142,0.041248,7.8342
10,BLUEDART,0.14528,0.019666,7.3873
11,DIVISLAB,0.162046,0.023085,7.0196
12,TORNTPOWER,0.22617,0.033933,6.6652
13,RAJESHEXPO,0.31754,0.053283,5.9595
14,BAJAJHLDNG,0.113354,0.019338,5.8618
15,MRF,0.142423,0.024352,5.8485
16,MARUTI,0.085708,0.015332,5.59
17,INFY,0.11779,0.021733,5.42
18,BANKBARODA,0.180006,0.035084,5.1307
19,BANKBARODA,0.180006,0.035084,5.1307
20,GODREJPROP,0.155367,0.031002,5.0115
