Rank,Symbol,Momentum,Volatility,Score
1,PIDILITIND,0.725535,0.022706,31.9541
2,PANACEABIO,0.739503,0.028515,25.9341
3,HCC,0.548174,0.023282,23.5451
4,VOLTAS,0.71327,0.031612,22.5632
5,JINDALSTEL,0.410289,0.018463,22.2225
6,CONCOR,0.398859,0.018592,21.4534
7,TATACONSUM,0.355303,0.016829,21.113
8,DCMSHRIRAM,0.589363,0.029736,19.8201
9,ABIRLANUVO,0.475601,0.024269,19.5971
10,GAMMONIND,0.410688,0.021569,19.0411
11,BHARTIARTL,0.375952,0.020029,18.7702
12,EIHOTEL,0.338971,0.018831,18.001
13,VEDL,1.556604,0.091053,17.0956
14,ABAN,0.41811,0.024633,16.9739
15,SBIN,0.259224,0.015631,16.5836
16,GODFRYPHLP,0.346275,0.021053,16.4476
17,GRASIM,0.258324,0.015721,16.4322
18,BHEL,0.306727,0.019729,15.5474
19,BRITANNIA,0.285533,0.018482,15.4494
20,MARUTI,0.26737,0.018214,14.6794
