Rank,Symbol,Momentum,Volatility,Score
1,ZYDUSLIFE,0.322332,0.017116,18.8319
2,SUNPHARMA,0.210738,0.015779,13.3552
3,3MINDIA,0.239641,0.01806,13.2693
4,ULTRACEMCO,0.230273,0.017428,13.2125
5,GLAXO,0.149719,0.011645,12.8564
6,APOLLOTYRE,0.447344,0.035495,12.6028
7,ORIENTBANK,0.343858,0.027317,12.5875
8,PEL,0.285855,0.02381,12.0056
9,HEROMOTOCO,0.220209,0.018777,11.7277
10,CUMMINSIND,0.190325,0.016475,11.552
11,J&KBANK,0.188912,0.016818,11.2327
12,CHENNPETRO,0.212431,0.018936,11.2181
13,VEDL,0.281064,0.026656,10.5441
14,BANKBARODA,0.200782,0.019072,10.5273
15,TITAN,0.237747,0.023001,10.3366
16,CASTROLIND,0.178168,0.017852,9.9805
17,IGL,0.158291,0.016219,9.7596
18,UBL,0.23571,0.024324,9.6903
19,ALBK,0.196631,0.021849,8.9997
20,FORTIS,0.202441,0.022631,8.9454
