Rank,Symbol,Momentum,Volatility,Score
1,LTF,0.526617,0.018447,28.547
2,ASTRAL,0.372366,0.015974,23.3102
3,ABB,0.3829,0.016483,23.2299
4,INDIGO,0.304908,0.013128,23.2257
5,DIXON,0.48722,0.02116,23.0258
6,IDFCFIRSTB,0.393268,0.017168,22.9071
7,CHOLAFIN,0.417866,0.018242,22.907
8,ENDURANCE,0.340883,0.015442,22.0755
9,UNITDSPR,0.207514,0.009434,21.9962
10,TITAN,0.197154,0.009102,21.6613
11,TRENT,0.255178,0.011813,21.6014
12,LODHA,0.540758,0.025225,21.437
13,BAJFINANCE,0.323232,0.015274,21.1629
14,PFC,0.411934,0.020317,20.275
15,BAJAJFINSV,0.236437,0.012092,19.5527
16,HAL,0.337946,0.017369,19.4568
17,RECLTD,0.350697,0.018356,19.1057
18,IOC,0.209585,0.011077,18.9212
19,RAMCOCEM,0.290125,0.015791,18.3723
20,MOTHERSON,0.21556,0.011995,17.9709
