Rank,Symbol,Momentum,Volatility,Score
1,PAYTM,0.41233,0.020148,20.4655
2,FORTIS,0.229474,0.013939,16.4626
3,CUMMINSIND,0.178631,0.011577,15.4304
4,BOSCHLTD,0.247621,0.016431,15.0701
5,TVSMOTOR,0.202672,0.01463,13.8535
6,EICHERMOT,0.114571,0.008917,12.849
7,ETERNAL,0.268485,0.021705,12.3696
8,POLYCAB,0.173636,0.014429,12.0342
9,ASIANPAINT,0.128458,0.010692,12.0149
10,VMM,0.203915,0.017562,11.6113
11,GLAND,0.172517,0.015505,11.1264
12,HDFCAMC,0.158372,0.014502,10.9209
13,MARUTI,0.158111,0.014654,10.7896
14,LTF,0.185836,0.0173,10.7422
15,ULTRACEMCO,0.111808,0.010453,10.6959
16,M&M,0.12712,0.011936,10.6501
17,TORNTPHARM,0.130876,0.0125,10.47
18,HINDUNILVR,0.127406,0.012559,10.1445
19,DIXON,0.16359,0.0162,10.0983
20,UNOMINDA,0.178585,0.018106,9.8634
