Rank,Symbol,Momentum,Volatility,Score
1,HINDZINC,0.329496,0.022519,14.6319
2,GLAXO,0.205186,0.01414,14.5114
3,AMBUJACEM,0.231554,0.016348,14.1644
4,JSWSTEEL,0.274181,0.021171,12.9506
5,ULTRACEMCO,0.213017,0.016528,12.8882
6,ASHOKLEY,0.326715,0.026045,12.5442
7,APOLLOTYRE,0.303438,0.025094,12.0922
8,CHOLAFIN,0.222584,0.01889,11.7834
9,CUB,0.214107,0.018224,11.7488
10,CAIRN,0.383747,0.032699,11.7356
11,YESBANK,0.304268,0.026174,11.6247
12,NHPC,0.255875,0.022569,11.3376
13,EICHERMOT,0.245451,0.02221,11.0512
14,AJANTPHARM,0.198271,0.018261,10.8579
15,HEROMOTOCO,0.211657,0.019702,10.7427
16,SHREECEM,0.262658,0.024967,10.5203
17,HEXAWARE,0.249827,0.024166,10.338
18,TATASTEEL,0.346969,0.033625,10.3187
19,PGHH,0.180765,0.018071,10.0032
20,COROMANDEL,0.174192,0.017553,9.9238
