Rank,Symbol,Momentum,Volatility,Score
1,APOLLOHOSP,0.197755,0.016971,11.6525
2,ABAN,0.303563,0.030955,9.8067
3,GMDCLTD,0.236585,0.026536,8.9157
4,NTPC,0.15437,0.017551,8.7955
5,ZEEL,0.22235,0.025782,8.6241
6,SKFINDIA,0.161096,0.019524,8.2511
7,PUNJABTRAC,0.244458,0.029674,8.238
8,BEL,0.213115,0.030339,7.0244
9,BIOCON,0.147886,0.031665,4.6704
10,BHARTIARTL,0.110321,0.024779,4.4523
11,CESC,0.133045,0.031697,4.1974
12,BRITANNIA,0.08923,0.022364,3.9899
13,JSWSTEEL,0.115778,0.029501,3.9246
14,KOTAKBANK,0.099508,0.025953,3.8342
15,RENUKA,0.161363,0.043024,3.7506
16,NATIONALUM,0.091015,0.025036,3.6354
17,SAIL,0.135696,0.038035,3.5677
18,KTKBANK,0.06587,0.018532,3.5544
19,HTMEDIA,0.082909,0.024051,3.4473
20,WOCKPHARMA,0.070733,0.023505,3.0093
