Rank,Symbol,AnnualVolatility
1,ZFCVINDIA,0.214466
2,GILLETTE,0.237632
3,PGHH,0.265933
4,SANOFI,0.26824
5,SCHAEFFLER,0.280791
6,SOLARINDS,0.289981
7,MARICO,0.295112
8,DABUR,0.306861
9,SYNGENE,0.31362
10,COLPAL,0.314846
11,THERMAX,0.315061
12,POWERGRID,0.316085
13,WIPRO,0.317508
14,DRREDDY,0.317895
15,SUNDARMFIN,0.318945
16,GLAXO,0.322728
17,DIVISLAB,0.322824
18,NATCOPHARM,0.324969
19,NESTLEIND,0.326765
20,UBL,0.328143
