Rank,Symbol,AnnualVolatility
1,ADANIENT,0.002044
2,KANSAINER,0.267855
3,ASIANPAINT,0.292888
4,BIOCON,0.296212
5,GILLETTE,0.303171
6,DREDGECORP,0.311129
7,INFY,0.312964
8,NIRMA,0.31515
9,GUJENERGY,0.316614
10,NTPC,0.318294
11,MOSERBAER,0.318547
12,TCS,0.318951
13,SBIN,0.319045
14,BRITANNIA,0.321484
15,PATELENG,0.321737
16,SUNDARMFIN,0.322604
17,HDFCBANK,0.328062
18,PUNJABTRAC,0.328153
19,SUNPHARMA,0.329942
20,PGHH,0.332716
