Rank,Symbol,AnnualVolatility
1,ZFCVINDIA,0.209346
2,GILLETTE,0.233222
3,SCHAEFFLER,0.270369
4,PGHH,0.27109
5,SANOFI,0.280079
6,SOLARINDS,0.290716
7,THERMAX,0.297783
8,MARICO,0.29812
9,DABUR,0.311488
10,COLPAL,0.316184
11,DRREDDY,0.321007
12,TORNTPOWER,0.322212
13,SYNGENE,0.325975
14,NESTLEIND,0.326897
15,VGUARD,0.328145
16,PFIZER,0.3316
17,POWERGRID,0.332242
18,UBL,0.336005
19,SJVN,0.337388
20,GLAXO,0.339572
