Rank,Symbol,Momentum
1,MARICO,2.501655
2,VEDL,1.631068
3,PANACEABIO,1.174378
4,RELCAPITAL,1.11599
5,STERLINBIO,1.096273
6,PIDILITIND,0.926596
7,OPTOCIRCUI,0.827716
8,FLEX,0.8
9,DCHL,0.791745
10,AFTEK,0.768746
11,AMTEKAUTO,0.75246
12,TATACOMM,0.732496
13,VOLTAS,0.715361
14,DCMSHRIRAM,0.684772
15,HMT,0.659459
16,FEL,0.608456
17,BALRAMCHIN,0.601754
18,INDIABULLS,0.586641
19,TITAN,0.576746
20,HCC,0.574497
