Rank,Symbol,Momentum
1,GITANJALI,0.294777
2,BERGEPAINT,0.266385
3,PIDILITIND,0.250059
4,INFY,0.235761
5,HCLTECH,0.233959
6,BLUEDART,0.21781
7,PEL,0.199802
8,TCS,0.199515
9,TECHM,0.195191
10,RAMCOCEM,0.191392
11,IDEA,0.177163
12,SANOFI,0.172692
13,WOCKPHARMA,0.162533
14,SUNPHARMA,0.156715
15,ONGC,0.153717
16,CONCOR,0.152217
17,ESSAROIL,0.143161
18,IPCALAB,0.141202
19,DLF,0.139001
20,OIL,0.134386
