Rank,Symbol,Momentum
1,UNITECH,0.326601
2,EXIDEIND,0.283769
3,MRF,0.118994
4,INFY,0.1168
5,OFSS,0.105921
6,IPCALAB,0.092536
7,IPCL,0.086132
8,ULTRACEMCO,0.078
9,AMBUJACEM,0.074197
10,KTKBANK,0.059049
11,SUNPHARMA,0.056019
12,DIVISLAB,0.048764
13,ANDHRABANK,0.047844
14,MAHSEAMLES,0.04692
15,SATYAMCOMP,0.044603
16,ZEEL,0.043944
17,TITAN,0.042463
18,EIHOTEL,0.040231
19,ASIANHOTNR,0.022922
20,ACC,0.018274
