Rank,Symbol,Momentum
1,FRETAIL,0.669993
2,PCJEWELLER,0.635525
3,LTF,0.534082
4,TATASTEEL,0.478182
5,HINDPETRO,0.408424
6,VAKRANGEE,0.398238
7,JUBLFOOD,0.392496
8,VEDL,0.383648
9,BAJFINANCE,0.339552
10,EDELWEISS,0.334248
11,JSWSTEEL,0.317481
12,BAJAJHLDNG,0.309087
13,ASHOKLEY,0.305604
14,IGL,0.30336
15,M&MFIN,0.297381
16,ENDURANCE,0.285947
17,TATACONSUM,0.277273
18,TITAN,0.274768
19,HINDALCO,0.249161
20,KARURVYSYA,0.247148
