Rank,Symbol,Momentum
1,IDEA,1.753425
2,ADANIGREEN,1.244201
3,TATACOMM,0.693246
4,IDBI,0.650255
5,GLENMARK,0.5418
6,AUROPHARMA,0.52523
7,CIPLA,0.519398
8,BAYERCROP,0.42041
9,ZYDUSLIFE,0.394853
10,SYNGENE,0.379445
11,LUPIN,0.377771
12,APLLTD,0.361313
13,JUBLPHARMA,0.35998
14,IOB,0.337209
15,RELIANCE,0.310938
16,HEROMOTOCO,0.300046
17,BIOCON,0.289309
18,DRREDDY,0.288049
19,MUTHOOTFIN,0.280543
20,ATGL,0.220484
