Rank,Symbol,Momentum
1,TATASTEEL,0.322581
2,JSWSTEEL,0.300762
3,BAJFINANCE,0.266055
4,HINDZINC,0.254582
5,RELINFRA,0.240987
6,NHPC,0.239691
7,BHARATFIN,0.225199
8,TORNTPOWER,0.224184
9,ASHOKLEY,0.221607
10,VAKRANGEE,0.208561
11,AMBUJACEM,0.206614
12,IGL,0.188819
13,EICHERMOT,0.171959
14,KANSAINER,0.166632
15,GLAXO,0.160223
16,CHOLAFIN,0.15949
17,YESBANK,0.156216
18,ADANIPOWER,0.150413
19,INFY,0.149087
20,GODREJCP,0.148829
