Rank,Symbol,Momentum
1,ADANIENSOL,0.716863
2,KRBL,0.626629
3,JUBLFOOD,0.579941
4,IGL,0.533492
5,TATACONSUM,0.511496
6,TORNTPOWER,0.502173
7,PNB,0.493592
8,DHFL,0.48618
9,BATAINDIA,0.425719
10,SPARC,0.422933
11,OIL,0.421911
12,FRETAIL,0.401941
13,BAJAJHLDNG,0.400375
14,PCJEWELLER,0.395585
15,JMFINANCIL,0.388426
16,EDELWEISS,0.386874
17,HINDALCO,0.377016
18,VEDL,0.373161
19,DMART,0.372758
20,SAIL,0.368466
