Rank,Symbol,Momentum
1,JINDALSTEL,0.706629
2,SUNTV,0.667686
3,EDELWEISS,0.653907
4,GFLLIMITED,0.593083
5,IIFL,0.521384
6,PRESTIGE,0.504844
7,CROMPTON,0.487487
8,DHFL,0.453484
9,LTF,0.436121
10,RELCAPITAL,0.4338
11,TITAN,0.430448
12,GUJENERGY,0.430233
13,CESC,0.427214
14,NATCOPHARM,0.423399
15,RBLBANK,0.422142
16,JETAIRWAYS,0.41447
17,HAVELLS,0.402439
18,WHIRLPOOL,0.400631
19,JUSTDIAL,0.390485
20,NLCINDIA,0.381596
