Rank,Symbol,Momentum
1,HDFCAMC,0.582125
2,DMART,0.431902
3,COLPAL,0.340608
4,BERGEPAINT,0.336512
5,ADANIPOWER,0.330685
6,BATAINDIA,0.323949
7,WHIRLPOOL,0.319995
8,HDFCLIFE,0.318465
9,ISEC,0.286263
10,TRENT,0.269574
11,ASIANPAINT,0.262204
12,SBILIFE,0.21354
13,UNITDSPR,0.198989
14,GODREJPROP,0.197272
15,TORNTPOWER,0.186827
16,SIEMENS,0.186547
17,ICICIPRULI,0.182721
18,RELAXO,0.178569
19,VOLTAS,0.176248
20,BAJFINANCE,0.170029
