Rank,Symbol,Momentum
1,BAJAJHIND,2.817753
2,JAICORPLTD,2.750822
3,AUROPHARMA,2.229196
4,TECHM,2.08933
5,BAJAJFINSV,1.86478
6,JPPOWER,1.84918
7,HDIL,1.842932
8,WELSPUNIND,1.834921
9,JPASSOCIAT,1.8122
10,JSWSTEEL,1.807633
11,KPIL,1.730443
12,UNITECH,1.696629
13,VOLTAS,1.692478
14,SOBHA,1.670856
15,IVRCLINFRA,1.656263
16,LICHSGFIN,1.614296
17,LITL,1.548184
18,THERMAX,1.541873
19,63MOONS,1.51927
20,M&M,1.501752
