Rank,Symbol,Momentum
1,MPHASIS,2.187217
2,ABAN,0.851782
3,VEDL,0.501222
4,JSWSTEEL,0.416219
5,GMDCLTD,0.337359
6,BEL,0.307842
7,POLARIS,0.303238
8,KTKBANK,0.285436
9,SAIL,0.281714
10,ROLTA,0.274479
11,KOTAKBANK,0.251766
12,NDTV,0.250635
13,BIOCON,0.247749
14,OFSS,0.217357
15,ZEEL,0.20806
16,PUNJABTRAC,0.205607
17,CENTBOP,0.200658
18,GSPL,0.181818
19,J&KBANK,0.175613
20,HTMEDIA,0.170344
