Rank,Symbol,Momentum
1,ASHOKLEY,0.511041
2,SHRIRAMFIN,0.441804
3,NATIONALUM,0.423562
4,POWERINDIA,0.386741
5,BHARATFORG,0.38557
6,UNIONBANK,0.353545
7,VEDL,0.319578
8,SBIN,0.306518
9,FEDERALBNK,0.260908
10,INDUSTOWER,0.239207
11,BANKINDIA,0.236982
12,MFSL,0.231235
13,HINDZINC,0.221774
14,CANBK,0.214879
15,MOTHERSON,0.214332
16,APLAPOLLO,0.214262
17,3MINDIA,0.213338
18,GVT&D,0.210859
19,AJANTPHARM,0.209797
20,M&MFIN,0.197669
