Symbol
3MINDIA
ACC
AIAENG
ADANIPORTS
AMBUJACEM
APOLLOHOSP
ASHOKLEY
ASIANPAINT
AUROPHARMA
AXISBANK
BAJAJ-AUTO
BAJFINANCE
BAJAJFINSV
BAJAJHLDNG
BANKINDIA
BERGEPAINT
BEL
BHARATFORG
BHEL
BPCL
BHARTIARTL
BIOCON
BOSCHLTD
BRITANNIA
CRISIL
CANBK
CHOLAFIN
CIPLA
COALINDIA
COLPAL
CONCOR
COROMANDEL
CUMMINSIND
DLF
DABUR
DIVISLAB
DRREDDY
EICHERMOT
FEDERALBNK
GAIL
GLAXO
GODREJCP
GODREJIND
GODREJPROP
HCLTECH
HDFCBANK
HAVELLS
HEROMOTOCO
HINDALCO
HINDPETRO
HINDUNILVR
HINDZINC
ITC
INDHOTEL
IOC
INDUSTOWER
INDUSINDBK
NAUKRI
INFY
JSWENERGY
JSWSTEEL
JINDALSTEL
JUBLFOOD
KOTAKBANK
LTF
LICHSGFIN
LT
LUPIN
MRF
M&MFIN
M&M
MARUTI
MPHASIS
MUTHOOTFIN
NHPC
NTPC
OBEROIRLTY
ONGC
OIL
OFSS
PAGEIND
PETRONET
PHOENIXLTD
PIDILITIND
PFC
POWERGRID
PRESTIGE
PNB
RECLTD
RELIANCE
SHREECEM
SHRIRAMFIN
SIEMENS
SBIN
SAIL
SUNPHARMA
SUPREMEIND
TCS
TATACONSUM
TMPV
TATAPOWER
TATASTEEL
TECHM
THERMAX
TITAN
TORNTPHARM
TORNTPOWER
TRENT
UPL
ULTRACEMCO
UNIONBANK
UBL
UNITDSPR
IDEA
VOLTAS
ZYDUSLIFE
IGL
SUNTV
EMAMILTD
PGHH
SKFINDIA
ZEEL
RAMCOCEM
ISEC
BATAINDIA
KANSAINER
PFIZER
RAJESHEXPO
HDFC
SANOFI
GSPL
GLENMARK
EXIDEIND
APOLLOTYRE
NMDC
PEL
GILLETTE
AMARAJABAT
GMRAIRPORT
SJVN
MOTHERSON
NLCINDIA
NATIONALUM
MRPL
SHRIRAMCIT
EIHOTEL
IDBI
HEXAWARE
ADANIPOWER
CENTRALBK
BLUEDART
VEDL
ENGINERSIN
INDIANB
YESBANK
TATACHEM
ABB
DISHTV
GSKCONS
GRUH
RELINFRA
RPOWER
TV18BRDCST
GVT&D
CENTURYTEX
WOCKPHARMA
KARURVYSYA
IRB
GFLLIMITED
JSWDULUX
TTKPRESTIG
TATACOMM
RCOM
SYNDIBANK
IPCALAB
IOB
DBCORP
STAR
FORTIS
CESC
SUNDARMFIN
HINDCOPPER
GESHIP
JAGRAN
RELCAPITAL
GRASIM
NETWORK18
CAIRN
VIDEOIND
UCOBANK
REDINGTON
MMTC
ALBK
JPASSOCIAT
J&KBANK
ANDHRABANK
RELIGARE
HATHWAY
IFCI
IL&FSTRANS
CORPBANK
MOIL
ORIENTBANK
UNITECH
SOBHA
MFSL
GMDCLTD
ESSAROIL
CMC
ABIRLANUVO
IDFC
GODFRYPHLP
RNAVAL
CGPOWER
ADANIENT
TATASTEEL
JISLJALEQS
JPPOWER
JPINFRATEC
MCLEODRUSS
RANBAXY
ESSARPORTS
LINDEINDIA
BRFL
EIDPARRY
GUJENERGY
INGVYSYABK
JETAIRWAYS
VIJAYABANK
SBT
63MOONS
JUBLPHARMA
INDIACEM
GSFC
GITANJALI
DENABANK
SUZLON
RTNPOWER
JINDALSAW
ASTRAZEN
RCF
CASTROLIND
CHAMBLFERT
HDIL
COREEDUTEC
LITL
MANAPPURAM
MARICO
NFL
