Symbol
3MINDIA
ABB
ACC
AIAENG
APLAPOLLO
AUBANK
AWL
ABBOTINDIA
ADANIENSOL
ADANIENT
ADANIGREEN
ADANIPORTS
ADANIPOWER
ATGL
ABCAPITAL
AJANTPHARM
ALKEM
AMBUJACEM
APOLLOHOSP
APOLLOTYRE
ASHOKLEY
ASIANPAINT
ASTRAL
AUROPHARMA
DMART
AXISBANK
BAJAJ-AUTO
BAJFINANCE
BAJAJFINSV
BAJAJHLDNG
BALKRISIND
BANKBARODA
BANKINDIA
MAHABANK
BERGEPAINT
BDL
BEL
BHARATFORG
BHEL
BPCL
BHARTIARTL
BIOCON
BOSCHLTD
BRITANNIA
CGPOWER
CRISIL
CANBK
CHOLAFIN
CIPLA
COALINDIA
COFORGE
COLPAL
CONCOR
COROMANDEL
CUMMINSIND
DLF
DABUR
DALBHARAT
DIVISLAB
DIXON
DRREDDY
EICHERMOT
ENDURANCE
ESCORTS
ETERNAL
NYKAA
FEDERALBNK
FORTIS
GAIL
GMRAIRPORT
GICRE
GLAXO
GODREJCP
GODREJIND
GODREJPROP
GRASIM
FLUOROCHEM
HCLTECH
HDFCAMC
HDFCBANK
HDFCLIFE
HAVELLS
HEROMOTOCO
HINDALCO
HAL
HINDPETRO
HINDUNILVR
HINDZINC
HONAUT
ICICIBANK
ICICIGI
ICICIPRULI
IDFCFIRSTB
ITC
INDIANB
INDHOTEL
IOC
IRCTC
IRFC
INDUSTOWER
INDUSINDBK
NAUKRI
INFY
INDIGO
IPCALAB
JKCEMENT
JSWENERGY
JSWSTEEL
JSL
JINDALSTEL
JUBLFOOD
KPRMILL
KPITTECH
KOTAKBANK
LTF
LTTS
LICHSGFIN
LTM
LT
LICI
LINDEINDIA
LODHA
LUPIN
MRF
M&MFIN
M&M
MANKIND
MARICO
MARUTI
MFSL
MAXHEALTH
MAZDOCK
MPHASIS
MUTHOOTFIN
NHPC
NMDC
NTPC
NESTLEIND
OBEROIRLTY
ONGC
OIL
PAYTM
OFSS
POLICYBZR
PIIND
PAGEIND
PATANJALI
PERSISTENT
PETRONET
PHOENIXLTD
PIDILITIND
POLYCAB
PFC
POWERGRID
PRESTIGE
PNB
RECLTD
RVNL
RELIANCE
SBICARD
SBILIFE
SRF
MOTHERSON
SCHAEFFLER
SHREECEM
SHRIRAMFIN
SIEMENS
SOLARINDS
SBIN
SAIL
SUNPHARMA
SUNDARMFIN
SUPREMEIND
TVSMOTOR
TATACOMM
TCS
TATACONSUM
TATAELXSI
TMPV
TATAPOWER
TATASTEEL
TECHM
NIACL
THERMAX
TITAN
TORNTPHARM
TORNTPOWER
TRENT
TIINDIA
UNOMINDA
UPL
ULTRACEMCO
UNIONBANK
UBL
UNITDSPR
VBL
VEDL
IDEA
VOLTAS
WIPRO
YESBANK
ZYDUSLIFE
DEEPAKNTR
GUJENERGY
IGL
SONACOMS
SYNGENE
SUNTV
MSUMI
GLAND
EMAMILTD
BANDHANBNK
ABFRL
STARHEALTH
ZFCVINDIA
METROBRAND
TIMKEN
DELHIVERY
FACT
GRINDWELL
CARBORUNIV
POONAWALLA
TATACHEM
PGHH
SKFINDIA
SUNDRMFAST
BAYERCROP
ZEEL
MANYAVAR
KAJARIACER
RAMCOCEM
ATUL
DEVYANI
LALPATHLAB
ISEC
BATAINDIA
KANSAINER
LAURUSLABS
PEL
SUMICHEM
TATAMTRDVR
TRIDENT
WHIRLPOOL
NAVINFLUOR
VINATIORGA
BLUEDART
CROMPTON
AARTIIND
PFIZER
RAJESHEXPO
RELAXO
