Symbol
360ONE
3MINDIA
ABB
ACC
AIAENG
APLAPOLLO
AUBANK
AWL
ABBOTINDIA
ADANIENSOL
ADANIENT
ADANIGREEN
ADANIPORTS
ADANIPOWER
ATGL
ABCAPITAL
AJANTPHARM
ALKEM
AMBUJACEM
APARINDS
APOLLOHOSP
APOLLOTYRE
ASHOKLEY
ASIANPAINT
ASTRAL
AUROPHARMA
DMART
AXISBANK
BSE
BAJAJ-AUTO
BAJFINANCE
BAJAJFINSV
BAJAJHLDNG
BAJAJHFL
BALKRISIND
BANKBARODA
BANKINDIA
MAHABANK
BERGEPAINT
BDL
BEL
BHARATFORG
BHEL
BPCL
BHARTIARTL
BHARTIHEXA
BIOCON
BLUESTARCO
BOSCHLTD
BRITANNIA
CGPOWER
CRISIL
CANBK
CHOLAFIN
CIPLA
COALINDIA
COCHINSHIP
COFORGE
COLPAL
CONCOR
COROMANDEL
CUMMINSIND
DLF
DABUR
DALBHARAT
DIVISLAB
DIXON
DRREDDY
EICHERMOT
ENDURANCE
ESCORTS
ETERNAL
EXIDEIND
NYKAA
FEDERALBNK
FORTIS
GAIL
GVT&D
GMRAIRPORT
GICRE
GLAXO
GLENMARK
MEDANTA
GODFRYPHLP
GODREJCP
GODREJIND
GODREJPROP
GRASIM
FLUOROCHEM
HCLTECH
HDFCAMC
HDFCBANK
HDFCLIFE
HAVELLS
HEROMOTOCO
HEXT
HINDALCO
HAL
HINDPETRO
HINDUNILVR
HINDZINC
POWERINDIA
HONAUT
HUDCO
HYUNDAI
ICICIBANK
ICICIGI
ICICIPRULI
IDFCFIRSTB
ITCHOTELS
ITC
INDIANB
INDHOTEL
IOC
IRCTC
IRFC
IREDA
INDUSTOWER
INDUSINDBK
NAUKRI
INFY
INDIGO
IPCALAB
JKCEMENT
JSWENERGY
JSWINFRA
JSWSTEEL
JSL
JINDALSTEL
JIOFIN
JUBLFOOD
KPRMILL
KEI
KPITTECH
KALYANKJIL
KOTAKBANK
LTF
LTTS
LICHSGFIN
LTM
LT
LICI
LINDEINDIA
LLOYDSME
LODHA
LUPIN
MRF
M&MFIN
M&M
MANKIND
MARICO
MARUTI
MFSL
MAXHEALTH
MAZDOCK
MOTILALOFS
MPHASIS
MUTHOOTFIN
NHPC
NLCINDIA
NMDC
NTPCGREEN
NTPC
NATIONALUM
NESTLEIND
NAM-INDIA
OBEROIRLTY
ONGC
OIL
PAYTM
OFSS
POLICYBZR
PIIND
PAGEIND
PATANJALI
PERSISTENT
PETRONET
PHOENIXLTD
PIDILITIND
POLYCAB
PFC
POWERGRID
PREMIERENE
PRESTIGE
PNB
RECLTD
RVNL
RELIANCE
SBICARD
SBILIFE
SJVN
SRF
MOTHERSON
SCHAEFFLER
SHREECEM
SHRIRAMFIN
ENRIN
SIEMENS
SOLARINDS
SBIN
SAIL
SUNPHARMA
SUNDARMFIN
SUPREMEIND
SUZLON
SWIGGY
TVSMOTOR
TATACOMM
TCS
TATACONSUM
TATAELXSI
TATAINVEST
TMPV
TATAPOWER
TATASTEEL
TECHM
NIACL
THERMAX
TITAN
TORNTPHARM
TORNTPOWER
TRENT
TIINDIA
UNOMINDA
UPL
ULTRACEMCO
UNIONBANK
UBL
UNITDSPR
VBL
VEDL
VMM
IDEA
VOLTAS
WAAREEENER
WIPRO
YESBANK
ZYDUSLIFE
DEEPAKNTR
FACT
IRB
GUJENERGY
UCOBANK
IOB
IGL
IDBI
PGHH
SONACOMS
SYNGENE
TATATECH
