Symbol
ACC
AIAENG
AMBUJACEM
APOLLOHOSP
ASHOKLEY
ASIANPAINT
AUROPHARMA
AXISBANK
BANKINDIA
BEL
BHARATFORG
BHEL
BPCL
BHARTIARTL
BIOCON
BOSCHLTD
CANBK
CIPLA
CONCOR
CUMMINSIND
DLF
DABUR
DIVISLAB
DRREDDY
FEDERALBNK
GAIL
GLAXO
GODREJCP
GODREJIND
HCLTECH
HDFCBANK
HEROMOTOCO
HINDALCO
HINDUNILVR
HINDZINC
ITC
INDHOTEL
IOC
INDUSINDBK
INFY
JSWSTEEL
JINDALSTEL
KOTAKBANK
LICHSGFIN
LT
LUPIN
MRF
M&MFIN
M&M
MARUTI
MPHASIS
NTPC
ONGC
OFSS
PETRONET
PIDILITIND
PFC
PNB
RELIANCE
SHREECEM
SIEMENS
SBIN
SAIL
SUNPHARMA
TCS
TMPV
TATAPOWER
TECHM
THERMAX
TITAN
TORNTPOWER
UPL
ULTRACEMCO
UNIONBANK
UNITDSPR
IDEA
VOLTAS
IGL
SUNTV
PGHH
ISEC
PFIZER
HDFC
GSPL
GLENMARK
EXIDEIND
APOLLOTYRE
GILLETTE
GMRAIRPORT
MOTHERSON
NLCINDIA
NATIONALUM
MRPL
EIHOTEL
IDBI
VEDL
ENGINERSIN
INDIANB
YESBANK
TATACHEM
ABB
DISHTV
GSKCONS
RELINFRA
CENTURYTEX
TATACOMM
RCOM
SYNDIBANK
IOB
CESC
GESHIP
RELCAPITAL
CAIRN
VIDEOIND
UCOBANK
ALBK
JPASSOCIAT
J&KBANK
ANDHRABANK
IFCI
CORPBANK
ORIENTBANK
UNITECH
SOBHA
MFSL
ESSAROIL
ABIRLANUVO
IDFC
CGPOWER
ADANIENT
JISLJALEQS
JPPOWER
RANBAXY
GUJENERGY
INGVYSYABK
JETAIRWAYS
VIJAYABANK
63MOONS
INDIACEM
SUZLON
RCF
CHAMBLFERT
HDIL
LITL
MARICO
WIPRO
GVPIL
HTMEDIA
AMTEKAUTO
SCI
STLTECH
TTML
BEML
EDUCOMP
CHENNPETRO
SINTEX
STERLINBIO
ABAN
HMT
JAICORPLTD
NCC
JINDALSAW
IVRCLINFRA
HCC
ANANTRAJ
PUNJLLOYD
MAHSEAMLES
EMBDL
DCHL
HUBTOWN
KPIL
PATELENG
ROLTA
SANOFI
ZEEL
JUBLPHARMA
WOCKPHARMA
BALRAMCHIN
BANKBARODA
HCLTECH
JMFINANCIL
BAJAJHIND
NIRMA
RNRL
TATAINVEST
RAMCOCEM
GRASIM
PRAJIND
3MINDIA
DCAL
FEL
GOLDTECH
JSWDULUX
GFLLIMITED
GNFC
KTKBANK
KIRLOSBROS
MOSERBAER
JSL
TVTODAY
PANACEABIO
MAHLIFE
KIRLOSBROS
KANSAINER
BRITANNIA
BBTC
BFUTILITIE
RELIANCE
DREDGECORP
SHPRE
LMW
FSL
PENINLAND
GEODESIC
GAMMONIND
MATRIXLABS
NDTV
OPTOCIRCUI
SATYAMCOMP
PARSVNATH
SKFINDIA
GSFC
SHOPERSTOP
ANSALAPI
ASAHIINDIA
BERGEPAINT
ZYDUSLIFE
BIRLACORPN
HLVLTD
KESORAMIND
MINDTREE
ALFALAVAL
RAYMOND
TVSMOTOR
TATACONSUM
SUNCLAY
RADICO
PUNJABTRAC
POLARIS
PATNI
HEXAWARE
GODFRYPHLP
GATEWAY
CENTBOP
CARBORUNIV
BAJAJ-AUTO
ASIANHOTNR
TORNTPHARM
