Symbol
ACC
AMBUJACEM
APOLLOHOSP
ASHOKLEY
ASIANPAINT
AUROPHARMA
AXISBANK
BANKINDIA
BEL
BHARATFORG
BHEL
BPCL
BHARTIARTL
BIOCON
BOSCHLTD
CANBK
CIPLA
CONCOR
CUMMINSIND
DABUR
DIVISLAB
DRREDDY
FEDERALBNK
GAIL
GLAXO
GODREJCP
GODREJIND
HCLTECH
HDFCBANK
HEROMOTOCO
HINDALCO
HINDUNILVR
ITC
INDHOTEL
IOC
INDUSINDBK
INFY
JSWSTEEL
JINDALSTEL
KOTAKBANK
LICHSGFIN
LT
LUPIN
MRF
M&M
MARUTI
MPHASIS
NTPC
ONGC
OFSS
PETRONET
PIDILITIND
PNB
SHREECEM
SIEMENS
SBIN
SAIL
SUNPHARMA
TCS
TMPV
TATAPOWER
THERMAX
TITAN
UPL
ULTRACEMCO
UNIONBANK
VOLTAS
IGL
PGHH
ISEC
PFIZER
HDFC
GLENMARK
EXIDEIND
APOLLOTYRE
GILLETTE
MOTHERSON
NLCINDIA
NATIONALUM
MRPL
EIHOTEL
IDBI
VEDL
ENGINERSIN
YESBANK
ABB
GSKCONS
RELINFRA
CENTURYTEX
TATACOMM
SYNDIBANK
IOB
CESC
RELCAPITAL
VIDEOIND
UCOBANK
ALBK
JPASSOCIAT
J&KBANK
ANDHRABANK
CORPBANK
ORIENTBANK
UNITECH
MFSL
ESSAROIL
ABIRLANUVO
IDFC
CGPOWER
ADANIENT
JPPOWER
RANBAXY
GUJENERGY
INGVYSYABK
JETAIRWAYS
VIJAYABANK
63MOONS
INDIACEM
SUZLON
RCF
CHAMBLFERT
MARICO
WIPRO
GVPIL
HTMEDIA
AMTEKAUTO
STLTECH
TTML
BEML
CHENNPETRO
SINTEX
STERLINBIO
ABAN
HMT
NCC
JINDALSAW
IVRCLINFRA
HCC
PUNJLLOYD
MAHSEAMLES
DCHL
PATELENG
ROLTA
SANOFI
ZEEL
JUBLPHARMA
WOCKPHARMA
BALRAMCHIN
BANKBARODA
HCLTECH
BAJAJHIND
NIRMA
TATAINVEST
RAMCOCEM
GRASIM
3MINDIA
DCAL
FEL
JSWDULUX
GFLLIMITED
GNFC
KTKBANK
MOSERBAER
JSL
PANACEABIO
KANSAINER
BRITANNIA
BBTC
DREDGECORP
LMW
GEODESIC
GAMMONIND
MATRIXLABS
NDTV
OPTOCIRCUI
SATYAMCOMP
SKFINDIA
GSFC
SHOPERSTOP
ASAHIINDIA
BERGEPAINT
ZYDUSLIFE
BIRLACORPN
HLVLTD
ALFALAVAL
RAYMOND
TVSMOTOR
TATACONSUM
SUNCLAY
RADICO
PUNJABTRAC
POLARIS
PATNI
HEXAWARE
GODFRYPHLP
GATEWAY
CENTBOP
CARBORUNIV
BAJAJ-AUTO
ASIANHOTNR
TORNTPHARM
MTNL
HINDPETRO
IPCL
MONSANTO
VTL
ESTL
TIINDIA
BALLARPUR
BLUEDART
COLPAL
DCMSHRIRAM
EIDPARRY
ASTRAZEN
EPL
PEL
SRF
SUNDRMFAST
HIMATSEIDE
WYETH
GOKEX
SUNDARMFIN
RENUKA
RICOAUTO
INGERRAND
EMBDL
GMDCLTD
GUJALKALI
ALOKINDS
FINPIPE
BONGAIREFN
ARVIND
TRENT
UNITDSPR
GUJNRECOKE
DENABANK
FDC
FACT
GESHIP
GIPCL
TORNTPOWER
HINDALCO
INDORAMA
IPCALAB
BPCL
MICRO
INDIABULLS
