Symbol
3MINDIA
ACC
AIAENG
AUBANK
ADANIENSOL
ADANIPORTS
ABCAPITAL
AJANTPHARM
ALKEM
AMBUJACEM
APOLLOHOSP
ASHOKLEY
ASIANPAINT
ASTRAL
AUROPHARMA
DMART
AXISBANK
BAJAJ-AUTO
BAJFINANCE
BAJAJFINSV
BAJAJHLDNG
BALKRISIND
BANKBARODA
BANKINDIA
BERGEPAINT
BEL
BHARATFORG
BHEL
BPCL
BHARTIARTL
BIOCON
BOSCHLTD
BRITANNIA
CRISIL
CANBK
CHOLAFIN
CIPLA
COALINDIA
COLPAL
CONCOR
COROMANDEL
CUMMINSIND
DLF
DABUR
DIVISLAB
DRREDDY
EICHERMOT
ENDURANCE
ESCORTS
FEDERALBNK
GAIL
GICRE
GLAXO
GODREJCP
GODREJIND
GODREJPROP
GRASIM
HCLTECH
HDFCBANK
HDFCLIFE
HAVELLS
HEROMOTOCO
HINDALCO
HAL
HINDPETRO
HINDUNILVR
HINDZINC
HONAUT
ICICIBANK
ICICIGI
ICICIPRULI
IDFCFIRSTB
ITC
INDHOTEL
IOC
INDUSTOWER
INDUSINDBK
NAUKRI
INFY
INDIGO
JSWENERGY
JSWSTEEL
JINDALSTEL
JUBLFOOD
KOTAKBANK
LTF
LTTS
LICHSGFIN
LTM
LT
LUPIN
MRF
M&MFIN
M&M
MARICO
MARUTI
MFSL
MPHASIS
MUTHOOTFIN
NHPC
NTPC
OBEROIRLTY
ONGC
OIL
OFSS
PIIND
PAGEIND
PETRONET
PHOENIXLTD
PIDILITIND
PFC
POWERGRID
PRESTIGE
PNB
RECLTD
RELIANCE
SBILIFE
SRF
SHREECEM
SHRIRAMFIN
SIEMENS
SOLARINDS
SBIN
SAIL
SUNPHARMA
SUNDARMFIN
SUPREMEIND
TVSMOTOR
TCS
TATACONSUM
TMPV
TATAPOWER
TATASTEEL
TECHM
NIACL
THERMAX
TITAN
TORNTPHARM
TORNTPOWER
TRENT
UPL
ULTRACEMCO
UNIONBANK
UBL
UNITDSPR
VBL
IDEA
VOLTAS
WIPRO
ZYDUSLIFE
GUJENERGY
IGL
SYNGENE
SUNTV
EMAMILTD
BANDHANBNK
ABFRL
PGHH
SKFINDIA
SUNDRMFAST
ZEEL
RAMCOCEM
ISEC
BATAINDIA
KANSAINER
WHIRLPOOL
CROMPTON
PFIZER
RAJESHEXPO
NAM-INDIA
HDFC
SANOFI
NATCOPHARM
HATSUN
GSPL
APLLTD
GLENMARK
MINDTREE
EXIDEIND
APOLLOTYRE
MANAPPURAM
NMDC
PEL
CASTROLIND
CHOLAHLDNG
CUB
DHANI
GILLETTE
AMARAJABAT
MOTILALOFS
RBLBANK
MGL
GMRAIRPORT
VGUARD
IBULHSGFIN
GODREJAGRO
BBTC
SJVN
MOTHERSON
SYMPHONY
ZFCVINDIA
NLCINDIA
NATIONALUM
MRPL
HUDCO
FRETAIL
EDELWEISS
SHRIRAMCIT
EIHOTEL
QUESS
PNBHOUSING
JUBLPHARMA
IDBI
HEXAWARE
ADANIPOWER
CENTRALBK
BLUEDART
VEDL
VARROC
TATAMTRDVR
STRTECH
NBCC
MAHINDCIE
KRBL
ENGINERSIN
INDIANB
HEG
GRAPHITE
FCONSUMER
YESBANK
TATACHEM
THOMASCOOK
ABB
SPARC
DHFL
DBL
DISHTV
GSKCONS
FINCABLES
GRUH
JMFINANCIL
KIOCL
RELCAPITAL
RELINFRA
RPOWER
TV18BRDCST
PCJEWELLER
GVT&D
AVANTIFEED
AARTIIND
VAKRANGEE
