Symbol
ACC
AIAENG
AMBUJACEM
APOLLOHOSP
ASHOKLEY
ASIANPAINT
AUROPHARMA
AXISBANK
BANKINDIA
BEL
BHARATFORG
BHEL
BPCL
BHARTIARTL
BIOCON
BOSCHLTD
CANBK
CIPLA
CONCOR
CUMMINSIND
DABUR
DIVISLAB
DRREDDY
FEDERALBNK
GAIL
GLAXO
GODREJCP
GODREJIND
HCLTECH
HDFCBANK
HEROMOTOCO
HINDALCO
HINDUNILVR
ITC
INDHOTEL
IOC
INDUSINDBK
INFY
JSWSTEEL
JINDALSTEL
KOTAKBANK
LICHSGFIN
LT
LUPIN
MRF
M&MFIN
M&M
MARUTI
MPHASIS
NTPC
ONGC
OFSS
PETRONET
PIDILITIND
PNB
RELIANCE
SHREECEM
SIEMENS
SBIN
SAIL
SUNPHARMA
TCS
TMPV
TATAPOWER
TECHM
THERMAX
TITAN
TORNTPOWER
UPL
ULTRACEMCO
UNIONBANK
UNITDSPR
VOLTAS
IGL
SUNTV
PGHH
ISEC
PFIZER
HDFC
GSPL
GLENMARK
EXIDEIND
APOLLOTYRE
GILLETTE
GMRAIRPORT
MOTHERSON
NLCINDIA
NATIONALUM
MRPL
EIHOTEL
IDBI
VEDL
ENGINERSIN
YESBANK
TATACHEM
ABB
GSKCONS
RELINFRA
CENTURYTEX
TATACOMM
RCOM
SYNDIBANK
IOB
CESC
RELCAPITAL
VIDEOIND
UCOBANK
ALBK
JPASSOCIAT
J&KBANK
ANDHRABANK
CORPBANK
ORIENTBANK
UNITECH
SOBHA
MFSL
ESSAROIL
ABIRLANUVO
IDFC
CGPOWER
ADANIENT
JISLJALEQS
JPPOWER
RANBAXY
GUJENERGY
INGVYSYABK
JETAIRWAYS
VIJAYABANK
63MOONS
INDIACEM
SUZLON
RCF
CHAMBLFERT
LITL
MARICO
WIPRO
GVPIL
HTMEDIA
AMTEKAUTO
SCI
STLTECH
TTML
BEML
CHENNPETRO
SINTEX
STERLINBIO
ABAN
HMT
NCC
JINDALSAW
IVRCLINFRA
HCC
ANANTRAJ
PUNJLLOYD
MAHSEAMLES
DCHL
KPIL
PATELENG
ROLTA
SANOFI
ZEEL
JUBLPHARMA
WOCKPHARMA
BALRAMCHIN
BANKBARODA
HCLTECH
JMFINANCIL
BAJAJHIND
NIRMA
RNRL
TATAINVEST
RAMCOCEM
GRASIM
3MINDIA
DCAL
FEL
GOLDTECH
JSWDULUX
GFLLIMITED
GNFC
KTKBANK
KIRLOSBROS
MOSERBAER
JSL
PANACEABIO
MAHLIFE
KIRLOSBROS
KANSAINER
BRITANNIA
BBTC
RELIANCE
DREDGECORP
SHPRE
LMW
PENINLAND
GEODESIC
GAMMONIND
MATRIXLABS
NDTV
OPTOCIRCUI
SATYAMCOMP
PARSVNATH
SKFINDIA
GSFC
SHOPERSTOP
ANSALAPI
ASAHIINDIA
BERGEPAINT
ZYDUSLIFE
BIRLACORPN
HLVLTD
KESORAMIND
ALFALAVAL
RAYMOND
TVSMOTOR
TATACONSUM
SUNCLAY
RADICO
PUNJABTRAC
POLARIS
PATNI
HEXAWARE
GODFRYPHLP
GATEWAY
CENTBOP
CARBORUNIV
BAJAJ-AUTO
ASIANHOTNR
TORNTPHARM
MTNL
HINDPETRO
IPCL
MONSANTO
VTL
ESTL
TIINDIA
BALLARPUR
BLUEDART
COLPAL
DCMSHRIRAM
EIDPARRY
ASTRAZEN
EPL
PEL
SRF
SUNDRMFAST
TRIVENI
HIMATSEIDE
