Symbol
ACC
AMBUJACEM
APOLLOHOSP
ASHOKLEY
ASIANPAINT
AUROPHARMA
AXISBANK
BANKINDIA
BEL
BHARATFORG
BHEL
BPCL
BHARTIARTL
BIOCON
BOSCHLTD
CANBK
CIPLA
CONCOR
CUMMINSIND
DABUR
DIVISLAB
DRREDDY
FEDERALBNK
GAIL
GLAXO
GODREJCP
HCLTECH
HDFCBANK
HEROMOTOCO
HINDALCO
HINDUNILVR
ITC
INDHOTEL
IOC
INDUSINDBK
INFY
JINDALSTEL
KOTAKBANK
LICHSGFIN
LT
LUPIN
MRF
M&M
MARUTI
MPHASIS
NTPC
ONGC
OFSS
PETRONET
PIDILITIND
PNB
SHREECEM
SIEMENS
SBIN
SAIL
SUNPHARMA
TCS
TMPV
TATAPOWER
THERMAX
TITAN
UPL
ULTRACEMCO
UNIONBANK
VOLTAS
IGL
PGHH
ISEC
PFIZER
HDFC
GLENMARK
EXIDEIND
APOLLOTYRE
GILLETTE
MOTHERSON
NLCINDIA
NATIONALUM
MRPL
EIHOTEL
IDBI
VEDL
ENGINERSIN
ABB
GSKCONS
RELINFRA
CENTURYTEX
TATACOMM
SYNDIBANK
IOB
CESC
RELCAPITAL
UCOBANK
ALBK
JPASSOCIAT
J&KBANK
ANDHRABANK
CORPBANK
ORIENTBANK
MFSL
ESSAROIL
ABIRLANUVO
CGPOWER
ADANIENT
JPPOWER
RANBAXY
GUJENERGY
INGVYSYABK
JETAIRWAYS
VIJAYABANK
INDIACEM
RCF
CHAMBLFERT
MARICO
WIPRO
GVPIL
AMTEKAUTO
STLTECH
TTML
BEML
CHENNPETRO
STERLINBIO
ABAN
HMT
NCC
JINDALSAW
IVRCLINFRA
HCC
MAHSEAMLES
DCHL
PATELENG
SANOFI
ZEEL
JUBLPHARMA
WOCKPHARMA
BALRAMCHIN
BANKBARODA
HCLTECH
BAJAJHIND
NIRMA
TATAINVEST
RAMCOCEM
GRASIM
3MINDIA
DCAL
FEL
JSWDULUX
GFLLIMITED
GNFC
KTKBANK
MOSERBAER
JSL
PANACEABIO
KANSAINER
BRITANNIA
BBTC
DREDGECORP
LMW
GAMMONIND
MATRIXLABS
NDTV
OPTOCIRCUI
SATYAMCOMP
SKFINDIA
GSFC
SHOPERSTOP
ASAHIINDIA
BERGEPAINT
ZYDUSLIFE
BIRLACORPN
HLVLTD
ALFALAVAL
RAYMOND
TVSMOTOR
TATACONSUM
SUNCLAY
PUNJABTRAC
POLARIS
PATNI
HEXAWARE
GODFRYPHLP
GATEWAY
CENTBOP
BAJAJ-AUTO
ASIANHOTNR
TORNTPHARM
MTNL
HINDPETRO
IPCL
MONSANTO
VTL
TIINDIA
BALLARPUR
BLUEDART
COLPAL
DCMSHRIRAM
EIDPARRY
ASTRAZEN
EPL
PEL
SRF
SUNDRMFAST
HIMATSEIDE
WYETH
GOKEX
SUNDARMFIN
RICOAUTO
INGERRAND
EMBDL
GMDCLTD
GUJALKALI
ALOKINDS
FINPIPE
BONGAIREFN
ARVIND
TRENT
UNITDSPR
GUJNRECOKE
DENABANK
FDC
FACT
GESHIP
GIPCL
TORNTPOWER
HINDALCO
INDORAMA
IPCALAB
BPCL
MICRO
INDIABULLS
TATACHEM
SCI
WELSPUNIND
HIKAL
STAR
ALEMBICLTD
TATASTEEL
EICHERMOT
FKONCO
GTL
CMC
IFCI
JBCHEPHARM
KARURVYSYA
PGHL
MPSLTD
PTC
