Rank,Symbol,Momentum,Volatility,Score
1,LTF,0.563359,0.021916,25.7054
2,BAJAJHLDNG,0.3326,0.015474,21.4935
3,TATASTEEL,0.306814,0.015974,19.2067
4,VEDL,0.393083,0.021173,18.5653
5,HINDZINC,0.283966,0.015403,18.4355
6,JUBLFOOD,0.430639,0.023933,17.9937
7,JSWSTEEL,0.287365,0.016422,17.4992
8,AMBUJACEM,0.201915,0.011665,17.3098
9,RELIANCE,0.225934,0.013768,16.4102
10,BAJFINANCE,0.319853,0.019589,16.3282
11,RAJESHEXPO,0.184743,0.011626,15.8898
12,BATAINDIA,0.240719,0.015613,15.4175
13,BAJAJFINSV,0.260724,0.01768,14.7465
14,BRITANNIA,0.17072,0.011824,14.4378
15,FRETAIL,0.464739,0.032248,14.4115
16,GRUH,0.288859,0.020145,14.3389
17,DHFL,0.266774,0.020506,13.0096
18,BHARATFIN,0.243553,0.019657,12.3901
19,YESBANK,0.204613,0.016775,12.1973
20,HINDPETRO,0.374354,0.031169,12.0104
