Rank,Symbol,Momentum,Volatility,Score
1,LAURUSLABS,0.726593,0.023734,30.6145
2,JSWSTEEL,0.702312,0.02701,26.0017
3,ISEC,0.572153,0.022256,25.708
4,ADANIENSOL,0.853646,0.036189,23.5883
5,TATASTEEL,0.621849,0.028178,22.0687
6,JSWENERGY,0.788585,0.036207,21.7801
7,ZYDUSLIFE,0.468349,0.021583,21.7004
8,BALKRISIND,0.387682,0.017988,21.5517
9,SAIL,0.829447,0.038617,21.4786
10,ATGL,0.963216,0.047785,20.1574
11,DIVISLAB,0.276711,0.013745,20.1315
12,POLYCAB,0.375922,0.018795,20.001
13,ATUL,0.318928,0.016102,19.8062
14,AARTIIND,0.417837,0.021361,19.5611
15,METROPOLIS,0.513693,0.030612,16.7809
16,NATCOPHARM,0.356487,0.021679,16.4442
17,MARICO,0.281879,0.017144,16.4423
18,PIDILITIND,0.242457,0.015066,16.0935
19,TATAELXSI,0.370294,0.023282,15.9047
20,RELAXO,0.339373,0.021667,15.6628
