Rank,Symbol,Momentum,Volatility,Score
1,TECHM,0.272709,0.017438,15.6387
2,JUBLFOOD,0.326185,0.021239,15.3579
3,ASHOKLEY,0.248209,0.017835,13.9166
4,MINDTREE,0.334981,0.027937,11.9904
5,GODREJCP,0.1309,0.013479,9.7111
6,BHARATFIN,0.121163,0.012595,9.6199
7,INDUSINDBK,0.11131,0.012212,9.1146
8,HEXAWARE,0.213084,0.023549,9.0485
9,DMART,0.15959,0.018901,8.4433
10,LTM,0.235333,0.028115,8.3702
11,INFY,0.100237,0.012401,8.0832
12,CHOLAFIN,0.118109,0.01565,7.5468
13,KOTAKBANK,0.096605,0.012853,7.5164
14,HCLTECH,0.114715,0.015612,7.348
15,MPHASIS,0.147037,0.020405,7.2058
16,BRITANNIA,0.077835,0.011086,7.0207
17,SANOFI,0.088707,0.012819,6.9199
18,TITAN,0.107514,0.015913,6.7565
19,INDIGO,0.104489,0.016759,6.2347
20,IPCALAB,0.108786,0.017527,6.2067
