Rank,Symbol,Momentum,Volatility,Score
1,HEROMOTOCO,0.37945,0.016708,22.7104
2,BAJAJ-AUTO,0.663736,0.033331,19.9136
3,MARUTI,0.506272,0.026331,19.2274
4,OFSS,0.726368,0.040467,17.9495
5,SHREECEM,0.422234,0.024487,17.2433
6,ULTRACEMCO,0.466741,0.031449,14.8413
7,RECLTD,0.352817,0.027038,13.0487
8,BAJAJHLDNG,0.422878,0.032739,12.9166
9,M&M,0.454271,0.03722,12.2049
10,MPHASIS,0.330233,0.028432,11.6148
11,GRASIM,0.344926,0.030214,11.416
12,MATRIXLABS,0.625287,0.055967,11.1724
13,GUJENERGY,0.282353,0.025486,11.0785
14,JINDALSTEL,0.434422,0.039754,10.9277
15,HINDZINC,0.375114,0.035111,10.6837
16,BEL,0.218993,0.020706,10.5762
17,ASHOKLEY,0.319298,0.030411,10.4995
18,GMRAIRPORT,0.464996,0.044538,10.4405
19,CIPLA,0.205826,0.020482,10.0489
20,GSKCONS,0.204201,0.020953,9.7456
