Rank,Symbol,Momentum,Volatility,Score
1,HDFCAMC,0.344025,0.015632,22.0082
2,BAJAJFINSV,0.211395,0.01313,16.1004
3,TATACONSUM,0.322383,0.021638,14.899
4,HDFCLIFE,0.226024,0.015248,14.8233
5,SRF,0.266188,0.018007,14.7824
6,SBILIFE,0.240487,0.017439,13.7905
7,BAJFINANCE,0.216529,0.016817,12.8753
8,TITAN,0.168893,0.013333,12.6674
9,ABB,0.217667,0.017358,12.5396
10,SHREECEM,0.16891,0.014971,11.2825
11,AUBANK,0.182421,0.016563,11.0136
12,TRENT,0.218431,0.019896,10.9788
13,SOLARINDS,0.16407,0.017287,9.4909
14,ATUL,0.110042,0.012334,8.9217
15,SIEMENS,0.16172,0.018614,8.6881
16,GILLETTE,0.13367,0.015603,8.5671
17,KOTAKBANK,0.106857,0.012492,8.5542
18,WIPRO,0.101027,0.011907,8.4847
19,BEL,0.206434,0.02446,8.4398
20,ULTRACEMCO,0.139433,0.016591,8.4041
