Rank,Symbol,Momentum,Volatility,Score
1,GLAXO,0.169695,0.013323,12.7372
2,HINDZINC,0.274043,0.021797,12.5724
3,AMBUJACEM,0.164234,0.015563,10.5526
4,ULTRACEMCO,0.165342,0.015903,10.3969
5,JSWSTEEL,0.208624,0.020429,10.2123
6,YESBANK,0.212327,0.02485,8.5444
7,CHOLAFIN,0.143738,0.017848,8.0533
8,ASHOKLEY,0.19837,0.024691,8.0342
9,TATASTEEL,0.236863,0.031681,7.4765
10,INFY,0.117295,0.01617,7.2538
11,TVSMOTOR,0.131033,0.019617,6.6796
12,PGHH,0.108232,0.016853,6.4221
13,HEXAWARE,0.146269,0.022879,6.393
14,HEROMOTOCO,0.118754,0.018671,6.3604
15,PERSISTENT,0.145087,0.02415,6.0078
16,BAJFINANCE,0.140496,0.025214,5.5722
17,ABB,0.156051,0.028023,5.5686
18,NHPC,0.118605,0.022197,5.3433
19,APOLLOTYRE,0.119743,0.023575,5.0793
20,EICHERMOT,0.100527,0.02124,4.733
