Rank,Symbol,Momentum,Volatility,Score
1,PATELENG,0.578041,0.016928,34.1464
2,BEML,0.796019,0.025756,30.906
3,BALRAMCHIN,0.74605,0.026209,28.4651
4,GVPIL,0.822577,0.030712,26.7836
5,TMPV,0.55457,0.021281,26.0599
6,3MINDIA,0.673239,0.025954,25.9402
7,BHEL,0.500623,0.019906,25.149
8,MARUTI,0.462538,0.020947,22.0812
9,SHREECEM,0.480271,0.022239,21.5962
10,BAJAJHIND,0.77193,0.036614,21.0826
11,BRITANNIA,0.324418,0.015836,20.486
12,GILLETTE,0.377721,0.018784,20.1091
13,IVRCLINFRA,0.452009,0.022824,19.8042
14,DRREDDY,0.450138,0.022733,19.8007
15,ASTRAZEN,0.543479,0.027723,19.6041
16,INDHOTEL,0.40596,0.021241,19.1125
17,LT,0.438271,0.023071,18.9962
18,RAMCOCEM,0.366526,0.020222,18.1247
19,ABB,0.364971,0.020151,18.1114
20,GAMMONIND,0.391603,0.021936,17.8524
