Rank,Symbol,Momentum,Volatility,Score
1,WELSPUNIND,0.363556,0.029161,12.4671
2,VAKRANGEE,0.207813,0.016882,12.31
3,NATIONALUM,0.393996,0.036227,10.8757
4,POWERGRID,0.138147,0.015146,9.1209
5,BEL,0.163772,0.018032,9.0824
6,ADANIPOWER,0.270567,0.031171,8.68
7,VEDL,0.25641,0.030465,8.4165
8,SAIL,0.178674,0.02191,8.1549
9,JSWSTEEL,0.170389,0.021217,8.0308
10,ADANIENT,0.00075,9.4e-05,7.9808
11,NTPC,0.113957,0.014917,7.6393
12,HINDALCO,0.214166,0.028078,7.6274
13,HCLTECH,0.12337,0.016524,7.4659
14,TORNTPOWER,0.122331,0.016869,7.2519
15,CESC,0.109476,0.015503,7.0615
16,HINDZINC,0.166634,0.023749,7.0165
17,SUZLON,0.155116,0.02331,6.6545
18,HINDPETRO,0.144441,0.022433,6.4387
19,IGL,0.093602,0.014905,6.2801
20,TATAELXSI,0.149902,0.025204,5.9475
