Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,1.341073,0.031248,42.9165
2,TATACOMM,1.584674,0.04314,36.7333
3,JUBLPHARMA,1.560369,0.045966,33.9464
4,IDEA,2.295082,0.071039,32.3074
5,IDBI,1.518135,0.051184,29.6605
6,SYNGENE,0.666393,0.026455,25.1901
7,BAYERCROP,0.86206,0.03438,25.0748
8,ATGL,0.841011,0.037431,22.4682
9,GLENMARK,1.135148,0.051788,21.9192
10,M&M,0.94136,0.04432,21.2402
11,AUROPHARMA,0.987892,0.046871,21.0769
12,FRETAIL,0.908602,0.045712,19.8765
13,JINDALSTEL,1.193594,0.064182,18.5969
14,CIPLA,0.561813,0.03056,18.3838
15,VEDL,1.073791,0.061308,17.5146
16,MUTHOOTFIN,0.834491,0.047686,17.4998
17,QUESS,0.702182,0.041053,17.1043
18,LUPIN,0.545635,0.032435,16.8225
19,ISEC,0.752935,0.045555,16.5281
20,HUDCO,0.731771,0.04492,16.2906
