Rank,Symbol,Momentum,Volatility,Score
1,JUBLPHARMA,1.047667,0.034838,30.0721
2,MRF,0.460617,0.020158,22.8508
3,CENTURYTEX,0.431466,0.021644,19.935
4,BALKRISIND,0.453724,0.024728,18.3484
5,SRF,0.333158,0.018418,18.089
6,IGL,0.278554,0.015669,17.7771
7,APOLLOTYRE,0.385948,0.023702,16.2835
8,AJANTPHARM,0.244868,0.015336,15.9668
9,EICHERMOT,0.259658,0.016632,15.612
10,MARUTI,0.221058,0.014509,15.2355
11,RELCAPITAL,0.357409,0.024197,14.7708
12,JYOTHYLAB,0.191497,0.013076,14.645
13,DHFL,0.308739,0.021735,14.205
14,IPCALAB,0.274176,0.019761,13.8744
15,WHIRLPOOL,0.196964,0.014337,13.7386
16,AIAENG,0.265159,0.01976,13.4188
17,BIOCON,0.333571,0.024992,13.3471
18,SUNTV,0.319446,0.02424,13.1784
19,EDELWEISS,0.484987,0.037124,13.0638
20,TRENT,0.208253,0.016069,12.9598
