Rank,Symbol,Momentum,Volatility,Score
1,BAJFINANCE,0.169916,0.017092,9.9411
2,UPL,0.174648,0.01823,9.58
3,SBICARD,0.151285,0.016918,8.942
4,SRF,0.209953,0.023547,8.9163
5,BAJAJFINSV,0.118861,0.016929,7.0212
6,MARUTI,0.093226,0.013946,6.6848
7,KOTAKBANK,0.081633,0.016187,5.0431
8,TATACONSUM,0.079918,0.015892,5.0287
9,MEDANTA,0.108564,0.023806,4.5605
10,INDUSINDBK,0.057873,0.015498,3.7343
11,GLAXO,0.112999,0.031874,3.5452
12,BAJAJHLDNG,0.096669,0.027499,3.5154
13,SUNDARMFIN,0.104835,0.031462,3.3321
14,SBILIFE,0.046613,0.014581,3.1968
15,MUTHOOTFIN,0.05698,0.018465,3.0858
16,CHOLAFIN,0.060773,0.023791,2.5545
17,LLOYDSME,0.069825,0.028421,2.4568
18,BERGEPAINT,0.034211,0.014746,2.32
19,SHREECEM,0.029511,0.01612,1.8307
20,GODREJIND,0.05575,0.035748,1.5595
