Rank,Symbol,Momentum,Volatility,Score
1,BPCL,0.5,0.022859,21.8735
2,CONCOR,0.317713,0.015793,20.1176
3,ACC,0.323554,0.016375,19.7588
4,HINDPETRO,1.056034,0.054022,19.5482
5,ENGINERSIN,0.380602,0.019665,19.3543
6,VOLTAS,0.486226,0.027108,17.9367
7,LT,0.28931,0.0162,17.8588
8,ULTRACEMCO,0.255541,0.015401,16.5928
9,CGPOWER,0.41979,0.026256,15.9882
10,SHREECEM,0.244616,0.015499,15.783
11,APOLLOTYRE,0.375055,0.025628,14.6347
12,PAGEIND,0.212946,0.014672,14.5137
13,IOC,0.312575,0.021754,14.3684
14,CUMMINSIND,0.277294,0.020222,13.7123
15,ADANIENT,0.006994,0.000517,13.5204
16,SKFINDIA,0.237912,0.017678,13.4578
17,AXISBANK,0.240728,0.018419,13.0692
18,ADANIPOWER,0.382857,0.029571,12.9472
19,EIHOTEL,0.27773,0.02149,12.9239
20,AUROPHARMA,0.336072,0.026267,12.7945
