Rank,Symbol,Momentum,Volatility,Score
1,WOCKPHARMA,0.613708,0.024709,24.8372
2,BAJAJFINSV,0.450845,0.025525,17.6628
3,EICHERMOT,0.31911,0.018288,17.4489
4,ITC,0.212032,0.012318,17.2127
5,EMAMILTD,0.200372,0.012368,16.2005
6,GILLETTE,0.273463,0.020413,13.3964
7,TORNTPHARM,0.160786,0.012197,13.1822
8,PIDILITIND,0.198749,0.016084,12.3566
9,GODREJCP,0.181972,0.015102,12.0497
10,NAUKRI,0.182186,0.016141,11.287
11,LUPIN,0.159461,0.015063,10.586
12,ASIANPAINT,0.153497,0.014818,10.3585
13,GODREJIND,0.328036,0.031843,10.3018
14,TMPV,0.210287,0.021579,9.7448
15,PGHH,0.129471,0.013512,9.5822
16,RNAVAL,0.093856,0.010089,9.3026
17,BATAINDIA,0.221922,0.023994,9.2489
18,SHREECEM,0.160393,0.018616,8.616
19,DIVISLAB,0.112115,0.013259,8.4555
20,CRISIL,0.118986,0.014943,7.9624
