Rank,Symbol,Momentum,Volatility,Score
1,LTF,0.526617,0.018352,28.6947
2,DIXON,0.48722,0.020346,23.9462
3,ASTRAL,0.372366,0.015685,23.7397
4,ABB,0.3829,0.016472,23.2457
5,CHOLAFIN,0.417866,0.018026,23.181
6,IDFCFIRSTB,0.393268,0.017351,22.6653
7,ENDURANCE,0.340883,0.015132,22.5276
8,TITAN,0.197154,0.009032,21.829
9,INDIGO,0.304908,0.014006,21.7692
10,UNITDSPR,0.207514,0.009864,21.0377
11,BAJFINANCE,0.323232,0.015566,20.7654
12,PFC,0.411934,0.019915,20.6846
13,RECLTD,0.350697,0.017634,19.887
14,RAMCOCEM,0.290125,0.014821,19.5758
15,LODHA,0.540758,0.028385,19.0511
16,IOC,0.209585,0.011004,19.0455
17,TRENT,0.255178,0.01353,18.8602
18,KANSAINER,0.252191,0.013457,18.7407
19,HAL,0.337946,0.01814,18.6297
20,ISEC,0.409973,0.022101,18.5499
