Rank,Symbol,Momentum,Volatility,Score
1,AJANTPHARM,0.181719,0.028127,6.4607
2,IPCALAB,0.112754,0.02877,3.9191
3,PIDILITIND,0.032864,0.018002,1.8256
4,ABBOTINDIA,0.03974,0.025517,1.5574
5,YESBANK,0.195339,0.136995,1.4259
6,ALKEM,0.028671,0.020635,1.3894
7,DIVISLAB,0.01467,0.019947,0.7354
8,DMART,0.005039,0.02744,0.1836
9,PFIZER,-0.013165,0.020221,-0.6511
10,BLUEDART,-0.023019,0.02856,-0.806
11,COROMANDEL,-0.017802,0.018068,-0.9853
12,BHARTIARTL,-0.03075,0.023848,-1.2894
13,BAYERCROP,-0.032001,0.018765,-1.7054
14,ESCORTS,-0.062898,0.032337,-1.9451
15,ZYDUSLIFE,-0.043571,0.021173,-2.0578
16,TORNTPOWER,-0.045051,0.020449,-2.2032
17,HINDUNILVR,-0.042901,0.018498,-2.3193
18,HONAUT,-0.08025,0.034539,-2.3235
19,TORNTPHARM,-0.053744,0.022149,-2.4265
20,VBL,-0.069883,0.028133,-2.484
