Rank,Symbol,Momentum,Volatility,Score
1,MRF,0.531581,0.028664,18.5455
2,DIVISLAB,0.489524,0.026754,18.297
3,HTMEDIA,0.416181,0.023326,17.8417
4,IPCALAB,0.51885,0.035164,14.755
5,PNB,0.457473,0.03189,14.3452
6,ANDHRABANK,0.368827,0.028823,12.7964
7,INGVYSYABK,0.399901,0.035467,11.2754
8,POLARIS,0.478604,0.043316,11.0492
9,SUNPHARMA,0.234563,0.023417,10.0167
10,SBIN,0.221071,0.022137,9.9864
11,ROLTA,0.441302,0.04526,9.7504
12,OFSS,0.343791,0.036128,9.5159
13,STLTECH,0.471338,0.05012,9.4042
14,APOLLOTYRE,0.282197,0.030708,9.1896
15,EXIDEIND,0.348141,0.038272,9.0965
16,GESHIP,0.282798,0.031203,9.0632
17,DCHL,0.43856,0.048619,9.0203
18,INFY,0.210409,0.023577,8.9244
19,SYNDIBANK,0.351542,0.039424,8.9169
20,EIHOTEL,0.236476,0.026967,8.7689
