Rank,Symbol,Momentum,Volatility,Score
1,OIL,0.248145,0.0223,11.1274
2,ITC,0.132979,0.012393,10.7306
3,PERSISTENT,0.197019,0.021296,9.2514
4,ZYDUSLIFE,0.142216,0.015749,9.0303
5,ZFCVINDIA,0.095741,0.010749,8.907
6,LINDEINDIA,0.156577,0.018302,8.555
7,CGPOWER,0.159334,0.01925,8.2771
8,CRISIL,0.09439,0.012401,7.6115
9,KPRMILL,0.134941,0.018351,7.3532
10,SUPREMEIND,0.142709,0.020068,7.1112
11,ONGC,0.097792,0.014339,6.8201
12,POLYCAB,0.103332,0.017633,5.8603
13,CUMMINSIND,0.101906,0.017401,5.8563
14,PAYTM,0.233471,0.040711,5.7348
15,BAJAJ-AUTO,0.070995,0.012417,5.7177
16,SIEMENS,0.08456,0.015061,5.6145
17,SUNDRMFAST,0.080648,0.014711,5.4821
18,APLAPOLLO,0.120205,0.021927,5.4821
19,ALKEM,0.052412,0.009623,5.4464
20,INDIAMART,0.085715,0.016209,5.288
